price,make_model,body_type,vat,km,type,fuel,gears,extras,age,previous_owners,hp_kw,inspection_new,paint_type,upholstery_type,gearing_type,displacement_cc,weight_kg,drive_chain,cons_comb,comfort_package,entertainment_media_package,safety_security_package
18850,Audi A1,Sedans,VAT deductible,21275.0,Used,Benzine,7.0,"Alloy wheels,Catalytic Converter,Sport seats,Voice Control",3.0,1.0,92.0,1,Metallic,Cloth,Automatic,1395.0,1135.0,front,4.9,Premium,Premium Media,Safety Standard Package
18850,Audi A1,Sedans,VAT deductible,12261.0,Used,Diesel,7.0,Alloy wheels,1.0,1.0,66.0,0,Metallic,Cloth,Automatic,1422.0,1665.0,front,3.9,Standard,Standard Media,Safety Standard Package
18840,Audi A1,Sedans,VAT deductible,3620.0,Used,Benzine,7.0,"Alloy wheels,Sport seats,Voice Control",1.0,1.0,70.0,0,Metallic,Cloth,Automatic,999.0,1135.0,front,4.4,Premium,Premium Media,Safety Standard Package
18800,Audi A1,Sedans,VAT deductible,8330.0,Used,Diesel,5.0,"Alloy wheels,Sport seats",1.0,1.0,85.0,1,Metallic,Cloth,Automatic,1598.0,1250.0,front,3.5,Standard,Premium Media,Safety Standard Package
18750,Audi A1,Compact,VAT deductible,20306.0,Employee's car,Benzine,7.0,"Alloy wheels,Voice Control",1.0,1.0,70.0,0,Metallic,Cloth,Automatic,999.0,1165.0,front,4.4,Standard,Premium Media,Safety Standard Package
18730,Audi A1,Compact,VAT deductible,1.0,New,Benzine,7.0,Alloy wheels,0.0,1.0,85.0,0,Metallic,Cloth,Automatic,999.0,1200.0,front,4.8,Standard,Premium Media,Safety Standard Package
18690,Audi A1,Sedans,VAT deductible,31750.0,Used,Benzine,7.0,"Alloy wheels,Sport package,Sport seats,Sport suspension",3.0,1.0,92.0,1,Metallic,Part/Full Leather,Automatic,1395.0,1180.0,front,4.2,Premium,Premium Media,Safety Standard Package
18600,Audi A1,Sedans,VAT deductible,19800.0,Used,Benzine,7.0,"Alloy wheels,Sport package,Winter tyres",2.0,1.0,70.0,0,Metallic,Part/Full Leather,Automatic,999.0,1165.0,front,4.4,Standard,Premium Media,Safety Standard Package
18500,Audi A1,Sedans,Price negotiable,52000.0,Used,Diesel,7.0,"Sport seats,Sport suspension",3.0,1.0,85.0,0,Metallic,Part/Full Leather,Automatic,1598.0,1275.0,front,4.0,Standard,Standard Media,Safety Standard Package
18500,Audi A1,Sedans,VAT deductible,15500.0,Used,Benzine,7.0,"Alloy wheels,Catalytic Converter,Sport package,Sport seats,Voice Control",1.0,1.0,70.0,0,Metallic,Cloth,Automatic,999.0,1135.0,front,4.4,Premium,Premium Media,Safety Standard Package
18620,Audi A1,Compact,VAT deductible,25977.0,Used,Benzine,7.0,"Alloy wheels,Sport seats",3.0,1.0,92.0,1,Metallic,Cloth,Automatic,1395.0,1180.0,front,5.0,Premium,Premium Media,Safety Standard Package
18500,Audi A1,Sedans,VAT deductible,9000.0,Used,Benzine,7.0,"Alloy wheels,Sport seats",2.0,1.0,70.0,0,Uni/basic,Cloth,Automatic,999.0,1135.0,front,4.4,Premium,Premium Media,Safety Standard Package
18500,Audi A1,Sedans,VAT deductible,65000.0,Used,Diesel,7.0,Alloy wheels,2.0,1.0,66.0,0,Uni/basic,Cloth,Automatic,1422.0,1250.0,front,3.8,Standard,Standard Media,Safety Standard Package
18500,Audi A1,Sedans,VAT deductible,14493.0,Used,Diesel,7.0,Alloy wheels,1.0,1.0,85.0,0,Uni/basic,Cloth,Automatic,1598.0,1275.0,front,4.0,Standard,Standard Media,Safety Standard Package
18500,Audi A1,Sedans,VAT deductible,33500.0,Used,Benzine,7.0,"Alloy wheels,Trailer hitch,Voice Control",2.0,1.0,92.0,0,Metallic,Cloth,Automatic,1395.0,1215.0,front,4.9,Standard,Premium Media,Safety Standard Package
18333,Audi A1,Compact,VAT deductible,4800.0,Employee's car,Benzine,7.0,"Alloy wheels,Sport seats,Voice Control",1.0,1.0,70.0,1,Metallic,Cloth,Automatic,999.0,1165.0,front,4.4,Premium,Premium Media,Safety Standard Package
18350,Audi A1,Compact,VAT deductible,51000.0,Used,Benzine,7.0,Alloy wheels,3.0,1.0,70.0,0,Metallic,Cloth,Automatic,999.0,1040.0,front,4.4,Standard,Standard Media,Safety Standard Package
18349,Audi A1,Sedans,VAT deductible,7307.0,Used,Benzine,7.0,"Alloy wheels,Sport seats",2.0,1.0,70.0,1,Metallic,Part/Full Leather,Automatic,999.0,1165.0,front,4.4,Premium,Premium Media,Safety Standard Package
18333,Audi A1,Compact,VAT deductible,5500.0,Employee's car,Benzine,7.0,"Alloy wheels,Sport seats,Voice Control",1.0,1.0,70.0,1,Metallic,Cloth,Automatic,999.0,1165.0,front,4.4,Premium,Premium Media,Safety Standard Package
18300,Audi A1,Sedans,VAT deductible,35500.0,Used,Diesel,7.0,"Alloy wheels,Catalytic Converter,Handicapped enabled",1.0,1.0,66.0,0,Metallic,Cloth,Automatic,1422.0,1220.0,front,4.0,Standard,Premium Media,Safety Standard Package
18300,Audi A1,Sedans,VAT deductible,18000.0,Used,Benzine,7.0,"Alloy wheels,Sport seats",2.0,2.0,92.0,0,Uni/basic,Cloth,Automatic,1395.0,1135.0,front,4.9,Standard,Premium Media,Safety Standard Package
18290,Audi A1,Sedans,VAT deductible,40000.0,Used,Benzine,7.0,"Alloy wheels,Sport seats",2.0,2.0,92.0,0,Uni/basic,Cloth,Automatic,1395.0,1660.0,front,4.2,Standard,Standard Media,Safety Standard Package
18250,Audi A1,Sedans,VAT deductible,14551.0,Employee's car,Diesel,7.0,Alloy wheels,1.0,1.0,85.0,0,Uni/basic,Cloth,Automatic,1598.0,1135.0,front,4.0,Standard,Premium Media,Safety Standard Package
18200,Audi A1,Sedans,VAT deductible,16500.0,Used,Diesel,6.0,"Alloy wheels,Catalytic Converter,Shift paddles,Sport package,Sport suspension,Voice Control",1.0,1.0,85.0,0,Metallic,Cloth,Automatic,999.0,1135.0,front,4.2,Premium,Premium Media,Safety Standard Package
18185,Audi A1,Compact,VAT deductible,26700.0,Used,Diesel,7.0,"Alloy wheels,Sport package,Sport seats,Sport suspension",3.0,1.0,85.0,1,Metallic,Cloth,Automatic,1598.0,1180.0,front,3.8,Premium,Premium Media,Safety Standard Package
18150,Audi A1,Sedans,Price negotiable,8000.0,Used,Benzine,7.0,"Alloy wheels,Sport seats",2.0,2.0,70.0,0,Metallic,Cloth,Automatic,999.0,1165.0,front,4.4,Premium,Premium Media,Safety Standard Package
18000,Audi A1,Compact,Price negotiable,15000.0,Used,Diesel,6.0,"Alloy wheels,Catalytic Converter,Shift paddles",1.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1225.0,front,3.8,Standard,Premium Media,Safety Standard Package
17998,Audi A1,Compact,Price negotiable,14436.0,Used,Benzine,7.0,"Alloy wheels,Catalytic Converter",2.0,2.0,92.0,1,Metallic,Cloth,Automatic,1395.0,1180.0,front,5.2,Premium,Standard Media,Safety Standard Package
17998,Audi A1,Compact,VAT deductible,72624.0,Used,Benzine,7.0,"Alloy wheels,Sport package,Sport suspension",3.0,2.0,92.0,1,Metallic,Part/Full Leather,Automatic,1395.0,1180.0,front,5.2,Premium,Standard Media,Safety Standard Package
17990,Audi A1,Sedans,VAT deductible,13960.0,Used,Diesel,7.0,"Alloy wheels,Sport seats,Sport suspension",3.0,1.0,66.0,1,Metallic,Cloth,Automatic,1422.0,1195.0,front,3.9,Premium,Premium Media,Safety Standard Package
17990,Audi A1,Sedans,VAT deductible,40301.0,Used,Benzine,7.0,"Alloy wheels,Catalytic Converter,Sport seats",3.0,1.0,92.0,1,Metallic,Cloth,Automatic,1395.0,1135.0,front,5.2,Premium,Standard Media,Safety Standard Package
17990,Audi A1,Sedans,VAT deductible,19990.0,Used,Benzine,7.0,"Alloy wheels,Sport seats",2.0,2.0,71.0,0,Metallic,Cloth,Automatic,999.0,1135.0,front,4.2,Standard,Standard Media,Safety Standard Package
17990,Audi A1,Compact,VAT deductible,3087.0,Used,Benzine,7.0,Alloy wheels,1.0,1.0,70.0,0,Metallic,Cloth,Automatic,999.0,1180.0,front,4.4,Standard,Premium Media,Safety Standard Package
17989,Audi A1,Compact,VAT deductible,37626.0,Used,Diesel,7.0,"Alloy wheels,Sport package,Voice Control",3.0,1.0,66.0,0,Metallic,Cloth,Automatic,1422.0,1195.0,front,4.1,Premium,Premium Media,Safety Standard Package
17980,Audi A1,Sedans,VAT deductible,22980.0,Used,Benzine,7.0,"Alloy wheels,Catalytic Converter,Voice Control",2.0,1.0,70.0,1,Metallic,Cloth,Automatic,999.0,1135.0,front,4.4,Premium,Premium Media,Safety Standard Package
17980,Audi A1,Compact,VAT deductible,57926.0,Used,Diesel,7.0,Alloy wheels,3.0,1.0,66.0,1,Metallic,Cloth,Automatic,1422.0,1180.0,front,3.8,Standard,Premium Media,Safety Standard Package
17970,Audi A1,Compact,VAT deductible,3900.0,Used,Benzine,7.0,"Alloy wheels,Catalytic Converter",2.0,2.0,92.0,0,Metallic,Cloth,Automatic,1395.0,1215.0,front,4.9,Premium,Premium Media,Safety Standard Package
17980,Audi A1,Sedans,VAT deductible,7924.0,Used,Benzine,7.0,"Alloy wheels,Sport seats,Sport suspension",3.0,1.0,92.0,1,Metallic,Cloth,Automatic,1395.0,1135.0,front,4.9,Premium,Premium Media,Safety Standard Package
17970,Audi A1,Compact,VAT deductible,6257.0,Used,Diesel,7.0,"Alloy wheels,Sport seats",2.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1250.0,front,4.0,Premium,Premium Media,Safety Standard Package
17950,Audi A1,Sedans,VAT deductible,29800.0,Used,Diesel,7.0,Alloy wheels,3.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1200.0,front,3.7,Standard,Premium Media,Safety Standard Package
17950,Audi A1,Compact,VAT deductible,35816.0,Used,Benzine,7.0,Alloy wheels,3.0,1.0,70.0,0,Metallic,Cloth,Automatic,999.0,1065.0,front,4.4,Standard,Standard Media,Safety Standard Package
17950,Audi A1,Sedans,VAT deductible,12960.0,Used,Benzine,7.0,"Alloy wheels,Catalytic Converter,Sport seats,Voice Control",1.0,1.0,92.0,1,Metallic,Part/Full Leather,Automatic,1395.0,1135.0,front,4.9,Premium,Premium Media,Safety Standard Package
17950,Audi A1,Compact,VAT deductible,8600.0,Employee's car,Benzine,7.0,"Alloy wheels,Sport seats,Voice Control",1.0,1.0,70.0,1,Metallic,Cloth,Automatic,999.0,1165.0,front,4.4,Premium,Premium Media,Safety Standard Package
17950,Audi A1,Sedans,VAT deductible,14300.0,Used,Diesel,7.0,"Alloy wheels,Sport seats,Voice Control",2.0,2.0,70.0,0,Metallic,Part/Full Leather,Automatic,999.0,1090.0,front,4.2,Premium,Premium Media,Safety Standard Package
17944,Audi A1,Sedans,VAT deductible,9463.0,Used,Benzine,7.0,Alloy wheels,1.0,1.0,70.0,1,Metallic,Cloth,Automatic,999.0,1165.0,front,4.4,Premium,Premium Media,Safety Standard Package
17940,Audi A1,Compact,VAT deductible,20326.0,Used,Benzine,7.0,"Alloy wheels,Sport package,Sport seats",3.0,1.0,92.0,1,Metallic,Cloth,Automatic,1395.0,1180.0,front,4.9,Premium,Premium Media,Safety Standard Package
17950,Audi A1,Compact,VAT deductible,70000.0,Used,Benzine,7.0,"Alloy wheels,Sport package,Sport seats,Sport suspension",3.0,2.0,70.0,0,Metallic,Part/Full Leather,Automatic,999.0,1180.0,front,4.4,Premium,Premium Media,Safety Standard Package
17500,Audi A1,Sedans,VAT deductible,23664.0,Used,Diesel,7.0,"Alloy wheels,Shift paddles",1.0,2.0,66.0,0,Metallic,Cloth,Automatic,1422.0,1135.0,front,4.2,Standard,Standard Media,Safety Standard Package
17500,Audi A1,Sedans,VAT deductible,51900.0,Used,Diesel,7.0,"Alloy wheels,Sport package,Sport seats,Voice Control",3.0,1.0,66.0,1,Metallic,Part/Full Leather,Automatic,1422.0,1195.0,front,3.8,Premium,Premium Media,Safety Standard Package
17500,Audi A1,Sedans,VAT deductible,15000.0,Used,Benzine,7.0,Alloy wheels,2.0,2.0,70.0,0,Metallic,Part/Full Leather,Automatic,999.0,1165.0,front,4.4,Standard,Standard Media,Safety Standard Package
17500,Audi A1,Sedans,VAT deductible,33000.0,Used,Benzine,7.0,"Alloy wheels,Sport seats,Sport suspension",3.0,1.0,92.0,0,Metallic,Part/Full Leather,Automatic,1395.0,1215.0,front,4.9,Standard,Premium Media,Safety Standard Package
17450,Audi A1,Sedans,VAT deductible,12000.0,Used,Diesel,7.0,Sport seats,3.0,1.0,66.0,0,Metallic,Part/Full Leather,Automatic,1422.0,1217.0,front,3.8,Standard,Standard Media,Safety Standard Package
17500,Audi A1,Sedans,VAT deductible,42000.0,Used,Diesel,7.0,"Alloy wheels,Sport package",2.0,2.0,66.0,0,Metallic,Cloth,Automatic,1422.0,1220.0,front,3.8,Standard,Premium Media,Safety Standard Package
17930,Audi A1,Sedans,VAT deductible,25976.0,Used,Diesel,7.0,"Alloy wheels,Voice Control",2.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1275.0,front,4.0,Premium,Premium Media,Safety Standard Package
17500,Audi A1,Sedans,VAT deductible,26299.0,Used,Benzine,5.0,Alloy wheels,2.0,1.0,70.0,0,Metallic,Cloth,Automatic,999.0,1135.0,front,4.2,Standard,Standard Media,Safety Standard Package
17495,Audi A1,Sedans,VAT deductible,40000.0,Used,Benzine,7.0,"Alloy wheels,Cab or rented Car",2.0,2.0,70.0,0,Uni/basic,Cloth,Automatic,999.0,1135.0,front,4.4,Premium,Premium Media,Safety Standard Package
17490,Audi A1,Sedans,VAT deductible,36530.0,Used,Diesel,7.0,"Alloy wheels,Sport seats,Voice Control",2.0,1.0,66.0,0,Metallic,Cloth,Automatic,1422.0,1220.0,front,3.8,Premium,Premium Media,Safety Standard Package
17490,Audi A1,Sedans,VAT deductible,29159.0,Used,Diesel,7.0,"Alloy wheels,Sport seats",2.0,1.0,67.0,0,Metallic,Cloth,Automatic,1422.0,1135.0,front,4.2,Standard,Standard Media,Safety Standard Package
17490,Audi A1,Sedans,VAT deductible,55000.0,Used,Benzine,7.0,"Alloy wheels,Sport package,Sport seats,Sport suspension",3.0,2.0,141.0,0,Metallic,Cloth,Automatic,1798.0,1255.0,front,5.8,Premium,Premium Media,Safety Standard Package
17449,Audi A1,Sedans,VAT deductible,40133.0,Used,Benzine,7.0,"Alloy wheels,Sport seats,Sport suspension",3.0,1.0,70.0,1,Metallic,Cloth,Automatic,999.0,1165.0,front,4.4,Standard,Premium Media,Safety Premium Plus Package
17445,Audi A1,Compact,VAT deductible,38562.0,Used,Benzine,7.0,"Alloy wheels,Catalytic Converter",2.0,2.0,92.0,1,Metallic,Cloth,Automatic,1395.0,1215.0,front,4.9,Standard,Premium Media,Safety Standard Package
17444,Audi A1,Compact,VAT deductible,7300.0,Employee's car,Benzine,7.0,"Alloy wheels,Sport seats,Voice Control",1.0,1.0,70.0,1,Metallic,Cloth,Automatic,999.0,1165.0,front,4.4,Premium,Premium Media,Safety Standard Package
17440,Audi A1,Station wagon,VAT deductible,10457.0,Used,Benzine,7.0,"Alloy wheels,Sport seats",2.0,2.0,92.0,0,Metallic,Cloth,Automatic,1395.0,1215.0,front,4.9,Premium,Premium Media,Safety Standard Package
17420,Audi A1,Compact,VAT deductible,27058.0,Used,Benzine,7.0,"Alloy wheels,Sport seats",3.0,1.0,70.0,1,Metallic,Part/Full Leather,Automatic,999.0,1180.0,front,4.4,Premium,Premium Media,Safety Standard Package
17450,Audi A1,Compact,VAT deductible,38344.0,Used,Benzine,7.0,"Alloy wheels,Catalytic Converter,Voice Control",3.0,1.0,70.0,1,Metallic,Cloth,Automatic,999.0,1180.0,front,4.4,Premium,Premium Media,Safety Standard Package
17445,Audi A1,Sedans,VAT deductible,45276.0,Used,Benzine,7.0,"Alloy wheels,Sport package,Sport seats,Sport suspension,Voice Control",3.0,1.0,110.0,1,Metallic,Part/Full Leather,Automatic,1395.0,1135.0,front,4.7,Premium,Premium Media,Safety Standard Package
17370,Audi A1,Compact,VAT deductible,16607.0,Used,Benzine,7.0,"Alloy wheels,Voice Control",1.0,1.0,70.0,1,Metallic,Cloth,Automatic,999.0,1180.0,front,4.4,Standard,Premium Media,Safety Standard Package
17350,Audi A1,Compact,VAT deductible,26462.0,Used,Benzine,7.0,"Alloy wheels,Catalytic Converter,Voice Control",3.0,1.0,70.0,1,Metallic,Cloth,Automatic,999.0,1180.0,front,4.4,Premium,Premium Media,Safety Standard Package
17900,Audi A1,Compact,VAT deductible,62000.0,Used,Diesel,7.0,"Alloy wheels,Sport package,Voice Control",2.0,1.0,66.0,0,Uni/basic,Cloth,Automatic,1422.0,1195.0,front,3.8,Premium,Premium Media,Safety Standard Package
17930,Audi A1,Compact,VAT deductible,40257.0,Used,Diesel,7.0,"Alloy wheels,Sport package,Sport seats,Sport suspension,Voice Control",2.0,1.0,85.0,1,Uni/basic,Part/Full Leather,Automatic,1598.0,1250.0,front,3.8,Premium,Premium Media,Safety Standard Package
17920,Audi A1,Compact,VAT deductible,36709.0,Used,Diesel,7.0,Sport suspension,3.0,1.0,85.0,1,Uni/basic,Cloth,Automatic,1598.0,1180.0,front,3.8,Premium,Premium Media,Safety Standard Package
17900,Audi A1,Sedans,VAT deductible,25330.0,Used,Benzine,7.0,Alloy wheels,2.0,1.0,70.0,0,Metallic,Part/Full Leather,Automatic,999.0,1610.0,front,4.5,Standard,Standard Media,Safety Standard Package
17900,Audi A1,Compact,VAT deductible,11300.0,Used,Diesel,7.0,Alloy wheels,3.0,1.0,66.0,0,Metallic,Cloth,Automatic,999.0,1180.0,front,4.4,Standard,Premium Media,Safety Standard Package
17900,Audi A1,Compact,VAT deductible,10170.0,Used,Benzine,7.0,"Alloy wheels,Catalytic Converter,Sport seats,Sport suspension",1.0,1.0,70.0,1,Metallic,Cloth,Automatic,999.0,1180.0,front,4.6,Premium,Premium Media,Safety Standard Package
17900,Audi A1,Sedans,VAT deductible,12260.0,Used,Diesel,7.0,Alloy wheels,1.0,1.0,85.0,0,Metallic,Part/Full Leather,Automatic,1598.0,1275.0,front,4.0,Standard,Premium Media,Safety Standard Package
17900,Audi A1,Compact,VAT deductible,44604.0,Used,Benzine,7.0,"Alloy wheels,Sport seats,Voice Control",3.0,1.0,70.0,0,Metallic,Cloth,Automatic,999.0,1180.0,front,4.2,Premium,Premium Media,Safety Standard Package
17900,Audi A1,Sedans,VAT deductible,25751.0,Used,Benzine,7.0,Alloy wheels,2.0,1.0,71.0,0,Metallic,Part/Full Leather,Automatic,999.0,1135.0,front,4.2,Standard,Standard Media,Safety Standard Package
17900,Audi A1,Sedans,Price negotiable,13000.0,Used,Benzine,7.0,"Sport seats,Sport suspension",2.0,1.0,70.0,0,Metallic,Part/Full Leather,Automatic,999.0,1165.0,front,4.4,Standard,Standard Media,Safety Standard Package
17900,Audi A1,Sedans,Price negotiable,63136.0,Used,Benzine,7.0,"Alloy wheels,Catalytic Converter,Voice Control",3.0,1.0,70.0,0,Metallic,Part/Full Leather,Automatic,999.0,1135.0,front,4.4,Standard,Premium Media,Safety Standard Package
17900,Audi A1,Sedans,VAT deductible,21900.0,Used,Diesel,7.0,Alloy wheels,2.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1175.0,front,4.2,Standard,Standard Media,Safety Standard Package
17900,Audi A1,Sedans,VAT deductible,23357.0,Used,Benzine,7.0,Alloy wheels,3.0,1.0,70.0,0,Metallic,Part/Full Leather,Automatic,999.0,1580.0,front,4.4,Standard,Standard Media,Safety Standard Package
17900,Audi A1,Compact,VAT deductible,40000.0,Used,Benzine,7.0,"Alloy wheels,Sport package,Sport seats,Sport suspension",3.0,2.0,110.0,0,Metallic,Part/Full Leather,Automatic,1395.0,1180.0,front,5.0,Standard,Premium Media,Safety Standard Package
17900,Audi A1,Sedans,VAT deductible,63136.0,Used,Benzine,7.0,"Alloy wheels,Catalytic Converter,Voice Control",3.0,2.0,70.0,0,Metallic,Part/Full Leather,Automatic,999.0,1135.0,front,4.4,Standard,Premium Media,Safety Standard Package
17890,Audi A1,Sedans,VAT deductible,27950.0,Used,Benzine,7.0,"Alloy wheels,Sport seats",3.0,1.0,92.0,1,Metallic,Cloth,Automatic,1395.0,1180.0,front,4.9,Premium,Standard Media,Safety Standard Package
16900,Audi A1,Sedans,VAT deductible,3150.0,Used,Benzine,7.0,Alloy wheels,3.0,1.0,70.0,0,Metallic,Cloth,Automatic,999.0,1165.0,front,4.4,Standard,Standard Media,Safety Standard Package
17900,Audi A1,Compact,VAT deductible,4810.0,Used,Benzine,7.0,"Alloy wheels,Catalytic Converter,Sport seats,Sport suspension",1.0,1.0,70.0,1,Metallic,Cloth,Automatic,999.0,1180.0,front,4.6,Premium,Premium Media,Safety Standard Package
16900,Audi A1,Sedans,VAT deductible,32700.0,Used,Diesel,7.0,Alloy wheels,2.0,1.0,66.0,0,Uni/basic,Cloth,Automatic,1422.0,1135.0,front,4.0,Standard,Standard Media,Safety Standard Package
16900,Audi A1,Compact,VAT deductible,67790.0,Used,Diesel,7.0,"Alloy wheels,Sport package,Sport seats,Voice Control",3.0,2.0,66.0,0,Metallic,Part/Full Leather,Automatic,1422.0,1165.0,front,4.0,Premium,Premium Media,Safety Standard Package
17890,Audi A1,Sedans,VAT deductible,63500.0,Used,Diesel,7.0,"Alloy wheels,Sport seats,Sport suspension",2.0,2.0,85.0,1,Metallic,Cloth,Automatic,1598.0,1135.0,front,3.8,Standard,Premium Media,Safety Standard Package
17900,Audi A1,Sedans,VAT deductible,37702.0,Used,Benzine,7.0,Alloy wheels,2.0,2.0,93.0,0,Metallic,Cloth,Automatic,1395.0,1135.0,front,4.2,Standard,Standard Media,Safety Standard Package
17900,Audi A1,Sedans,VAT deductible,40164.0,Used,Diesel,7.0,"Alloy wheels,Sport package",2.0,1.0,66.0,0,Metallic,Cloth,Automatic,1422.0,1220.0,front,3.8,Premium,Standard Media,Safety Standard Package
16900,Audi A1,Sedans,VAT deductible,47750.0,Used,Benzine,7.0,"Alloy wheels,Sport seats",3.0,2.0,71.0,0,Metallic,Cloth,Automatic,999.0,1135.0,front,4.2,Standard,Standard Media,Safety Standard Package
16890,Audi A1,Compact,VAT deductible,39600.0,Used,Benzine,7.0,"Alloy wheels,Voice Control",3.0,1.0,92.0,1,Metallic,Cloth,Automatic,1395.0,1180.0,front,5.2,Standard,Premium Media,Safety Standard Package
16890,Audi A1,Sedans,VAT deductible,29200.0,Used,Benzine,7.0,Alloy wheels,3.0,1.0,70.0,1,Metallic,Cloth,Automatic,999.0,1135.0,front,4.4,Premium,Premium Media,Safety Standard Package
16880,Audi A1,Sedans,VAT deductible,32103.0,Used,Benzine,7.0,Alloy wheels,3.0,1.0,70.0,1,Metallic,Cloth,Automatic,999.0,1135.0,front,4.4,Premium,Standard Media,Safety Standard Package
16880,Audi A1,Compact,VAT deductible,19700.0,Used,Benzine,7.0,"Alloy wheels,Sport package",2.0,1.0,70.0,0,Metallic,Cloth,Automatic,999.0,1180.0,front,4.4,Premium,Premium Media,Safety Standard Package
16880,Audi A1,Compact,VAT deductible,6680.0,Used,Benzine,8.0,"Alloy wheels,Catalytic Converter,Voice Control",2.0,1.0,70.0,1,Metallic,Cloth,Automatic,999.0,1180.0,front,4.4,Standard,Premium Media,Safety Standard Package
16880,Audi A1,Sedans,VAT deductible,49100.0,Used,Benzine,6.0,"Alloy wheels,Sport package,Sport seats,Voice Control",3.0,1.0,92.0,1,Metallic,Part/Full Leather,Automatic,1395.0,1155.0,front,5.1,Premium,Premium Media,Safety Standard Package
